"Time","Distance","Time","Front Brake Pressure","Rear Brake Pressure","Steering","FL Shock","FR Shock","RR Shock","RL Shock","Supplied Current","Battery Voltage","Lat_Accel","IMU Y Accel","IMU Z Accel","IMU X Gyro","IMU Y Gyro","IMU Z Gyro","FR Strain Gauge","FL Strain Gauge","RL Strain Gauge","RR Strain Gauge","FL Wheel Ambient","FL Wheel Object","FL Wheel RPM","FR Wheel Ambient","FR Wheel Object","FR Wheel RPM","RR Wheel Ambient","RR Wheel Object","RR Wheel RPM","RL Wheel Ambient","RL Wheel Object","RL Wheel RPM","Brake Fluid","Throttle Load","Brake Load","DRS","GPS Longitude","GPS Latitude","GPS Speed","GPS Fix","Engine Speed","Engine Coolant Temp","Engine Oil Temp","Oil Pressure","Neutral Status","Lambda 1","Throttle Position","Gear Position","Vehicle Speed","APS Main","Fuel Pressure","Accel Fuel","Accumulated Distance","Manifold Pressure","AN Temp 3","ECU Lateral Accel","ECU Longitudinal Accel","ECU Vertical Accel","Test Number","DTC FL Wheel","DTC FR Wheel","DTC RL Wheel","DTC RR Wheel","DTC FL Strain","DTC FR Strain","DTC RL Strain","DTC RR Strain","DTC IMU","GPS 0","GPS 1","FLT_TTA","FLT_TTB","FRT_TTA","FRT_TTB","RLT_TTA","RLT_TTB","RRT_TTA","RRT_TTB","Channel Count"
"s","m","min","kPa","kPa","deg","mm","mm","mm","mm","A","V","G","g","g","deg/s","deg/s","deg/s","raw","","","","C","","rpm","C","","rpm","C","","rpm","C","","rpm","","%","%","","deg","deg","km/h","","rpm","C","C","kPa","","Lambda","%","","km/h","%","kPa","ms","km","kPa","C","g","g","g","","","","","","","","","","","","","","","","","","","","",""


"22.857","290","1","470","1738","-21","-0.2","-9.5","-9.9","3.1","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60420","-709296914432","92026","0","5013","9487","450","0","0","500","0","0","478","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.16","1.08","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.858","290","1","469","1738","-21","-0.3","-9.5","-10.1","3.0","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60420","-709296914432","92026","0","5013","9487","442","0","0","500","0","0","486","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.17","1.07","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.859","290","1","469","1738","-21","-0.5","-9.5","-10.3","3.0","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60420","-709296914432","92026","0","5013","9487","435","0","0","500","0","0","493","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.19","1.07","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.860","290","1","469","1738","-21","-0.6","-9.5","-10.5","2.9","782","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","428","0","0","500","0","0","500","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.48","0.20","1.06","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.861","290","1","468","1738","-21","-0.7","-9.5","-10.5","2.9","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","435","0","0","500","0","0","493","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.48","0.19","1.05","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.862","290","1","466","1738","-21","-0.9","-9.6","-10.5","2.9","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","442","0","0","500","0","0","486","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.19","1.05","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.863","290","1","465","1738","-21","-1.1","-9.6","-10.5","2.9","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","450","0","0","500","0","0","478","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.19","1.04","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.864","290","1","464","1738","-21","-1.2","-9.6","-10.5","2.9","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","457","0","0","500","0","0","471","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.18","1.04","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.865","290","1","462","1738","-21","-1.4","-9.6","-10.5","2.8","784","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","464","0","0","500","0","0","464","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.18","1.03","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.866","290","1","461","1739","-21","-1.6","-9.7","-10.5","2.8","784","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","471","0","0","500","0","0","457","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.47","0.17","1.03","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.867","290","1","460","1739","-21","-1.7","-9.7","-10.5","2.8","784","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","478","0","0","500","0","0","450","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.17","1.02","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.868","290","1","459","1739","-21","-1.9","-9.7","-10.5","2.8","784","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","486","0","0","500","0","0","442","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.16","1.02","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.869","290","1","457","1739","-21","-2.0","-9.7","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60423","-709086937088","92026","0","5013","9227","493","0","0","500","0","0","435","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.16","1.01","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.870","290","1","456","1739","-21","-2.2","-9.8","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","500","0","0","500","0","0","428","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.16","1.01","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.871","290","1","459","1739","-21","-2.3","-9.8","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","493","0","0","500","0","0","435","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.46","0.16","1.00","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.872","290","1","462","1739","-21","-2.4","-9.8","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","486","0","0","500","0","0","442","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.16","1.00","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.873","290","1","464","1739","-21","-2.5","-9.9","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","478","0","0","500","0","0","450","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.17","1.00","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.874","290","1","467","1739","-21","-2.7","-9.9","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","471","0","0","500","0","0","457","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.17","0.99","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.875","290","1","470","1739","-21","-2.8","-9.9","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","464","0","0","500","0","0","464","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.17","0.99","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.876","290","1","473","1739","-21","-2.9","-10.0","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","457","0","0","500","0","0","471","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.45","0.18","0.98","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.877","290","1","476","1739","-20","-3.0","-10.0","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","450","0","0","500","0","0","478","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.44","0.18","0.98","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.878","290","1","478","1739","-20","-3.1","-10.0","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","442","0","0","500","0","0","486","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.44","0.18","0.98","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.879","290","1","481","1739","-20","-3.2","-10.1","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60399","-709451644928","92026","0","5013","9227","435","0","0","500","0","0","493","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.44","0.19","0.97","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.880","290","1","484","1739","-20","-3.3","-10.1","-10.5","2.8","786","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","428","0","0","500","0","0","500","0","0","428","0","0","0","0","0","0","0","0","6383","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.00","-49","-0.44","0.19","0.97","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.881","290","1","486","1739","-20","-3.3","-10.2","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","435","0","0","500","0","0","493","0","0","385","0","0","0","0","0","0","0","0","6386","33","24","321","0","0.87","14.0","2","4.60","0.000","6","0","0","43.10","-49","-0.43","0.19","0.97","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.882","290","1","488","1739","-20","-3.4","-10.2","-10.5","2.8","785","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","442","0","0","500","0","0","486","0","0","342","0","0","0","0","0","0","0","0","6388","33","24","320","0","0.87","14.0","2","4.60","0.000","6","0","0","43.20","-49","-0.43","0.19","0.96","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.883","290","1","490","1739","-20","-3.4","-10.3","-10.5","2.8","784","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","450","0","0","500","0","0","478","0","0","300","0","0","0","0","0","0","0","0","6391","33","24","320","0","0.87","14.0","2","4.60","0.000","6","0","0","43.30","-49","-0.43","0.19","0.96","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.884","290","1","492","1739","-20","-3.4","-10.3","-10.5","2.8","783","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","457","0","0","500","0","0","471","0","0","257","0","0","0","0","0","0","0","0","6394","33","24","319","0","0.87","14.0","2","4.60","0.000","6","0","0","43.40","-49","-0.42","0.19","0.96","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.885","290","1","494","1739","-20","-3.4","-10.4","-10.5","2.8","782","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","464","0","0","500","0","0","464","0","0","214","0","0","0","0","0","0","0","0","6396","33","24","319","0","0.87","14.0","2","4.60","0.000","6","0","0","43.50","-49","-0.42","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.886","290","1","496","1739","-20","-3.4","-10.5","-10.5","2.8","782","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","471","0","0","500","0","0","457","0","0","171","0","0","0","0","0","0","0","0","6399","33","24","319","0","0.87","14.0","2","4.60","0.000","6","0","0","43.60","-49","-0.41","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.887","290","1","498","1739","-20","-3.5","-10.5","-10.4","2.8","781","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","478","0","0","500","0","0","450","0","0","128","0","0","0","0","0","0","0","0","6402","33","24","318","0","0.87","14.0","2","4.60","0.000","6","0","0","43.70","-49","-0.41","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.888","290","1","500","1739","-20","-3.5","-10.6","-10.4","2.8","780","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","486","0","0","500","0","0","442","0","0","86","0","0","0","0","0","0","0","0","6405","33","24","318","0","0.87","14.0","2","4.60","0.000","6","0","0","43.80","-49","-0.40","0.20","0.94","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.889","290","1","502","1739","-19","-3.5","-10.7","-10.4","2.8","780","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60401","-709761105920","92026","0","5013","9227","493","0","0","500","0","0","435","0","0","43","0","0","0","0","0","0","0","0","6407","33","24","317","0","0.87","14.0","2","4.60","0.000","6","0","0","43.90","-49","-0.40","0.20","0.94","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.890","290","1","504","1739","-19","-3.5","-10.7","-10.4","2.8","779","12","-0.70","-0.41","0.87","-14385.00","2012.50","36750.00","60405","-709694783488","92026","0","5013","9227","500","0","0","500","0","0","428","0","0","0","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.39","0.20","0.94","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.891","290","1","506","1739","-19","-3.5","-10.8","-10.3","2.8","779","12","-0.67","-0.41","0.86","-13779.50","2038.75","36246.00","60405","-709694783488","92026","0","5013","9227","493","0","0","500","0","0","435","0","0","50","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.39","0.20","0.94","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.892","290","1","508","1739","-19","-3.5","-10.9","-10.1","2.8","780","12","-0.64","-0.41","0.85","-13174.00","2065.00","35742.00","60405","-709694783488","92026","0","5013","9227","486","0","0","500","0","0","442","0","0","100","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.38","0.20","0.94","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.893","290","1","509","1739","-19","-3.4","-11.0","-10.0","2.8","780","12","-0.60","-0.41","0.84","-12568.50","2091.25","35238.00","60405","-709694783488","92026","0","5013","9227","478","0","0","500","0","0","450","0","0","150","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.38","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.894","290","1","511","1739","-19","-3.4","-11.1","-9.9","2.8","781","12","-0.57","-0.41","0.83","-11963.00","2117.50","34734.00","60405","-709694783488","92026","0","5013","9227","471","0","0","500","0","0","457","0","0","200","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.37","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.895","290","1","513","1739","-19","-3.4","-11.2","-9.7","2.8","781","12","-0.53","-0.41","0.82","-11357.50","2143.75","34230.00","60405","-709694783488","92026","0","5013","9227","464","0","0","500","0","0","464","0","0","250","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.37","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.896","290","1","515","1739","-19","-3.4","-11.3","-9.6","2.8","782","12","-0.50","-0.41","0.81","-10752.00","2170.00","33726.00","60405","-709694783488","92026","0","5013","9227","457","0","0","500","0","0","471","0","0","300","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.36","0.20","0.95","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.897","290","1","517","1739","-19","-3.3","-11.4","-9.5","2.8","782","12","-0.46","-0.41","0.80","-10146.50","2196.25","33222.00","60405","-709694783488","92026","0","5013","9227","450","0","0","500","0","0","478","0","0","350","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.36","0.20","0.96","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.898","290","1","518","1739","-19","-3.3","-11.4","-9.3","2.8","783","12","-0.43","-0.41","0.79","-9541.00","2222.50","32718.00","60405","-709694783488","92026","0","5013","9227","442","0","0","500","0","0","486","0","0","400","0","0","0","0","0","0","0","0","6410","33","24","317","0","0.90","14.0","2","4.60","0.000","6","0","0","44.00","-49","-0.35","0.20","0.96","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
